idmeter,timestamp,vr,vs,vt,ir,is,it,wh,varh
MTR0001,2024-01-07 20:30:00,220.73,219.75,223.59,5.15,4.39,3.55,0.386,0.197
MTR0001,2024-01-07 20:45:00,217.94,221.99,220.62,5.33,4.31,4.0,0.414,0.134
MTR0001,2024-01-07 21:00:00,223.63,221.35,222.55,4.84,4.14,3.24,0.298,0.194
MTR0001,2024-01-07 21:15:00,222.07,219.69,222.52,4.97,4.34,3.31,0.327,0.177
MTR0001,2024-01-07 21:30:00,218.36,217.84,221.95,4.98,4.05,3.42,0.33,0.173
MTR0001,2024-01-07 21:45:00,221.37,222.64,224.37,4.64,4.09,3.61,0.406,0.182
MTR0001,2024-01-07 22:00:00,222.45,223.76,221.83,4.54,3.48,3.33,0.329,0.148
MTR0001,2024-01-07 22:15:00,223.55,222.5,220.53,4.62,4.13,3.09,0.327,0.205
MTR0001,2024-01-07 22:30:00,220.45,221.42,219.85,4.79,3.88,3.16,0.307,0.152
MTR0001,2024-01-07 22:45:00,221.79,219.94,219.32,4.94,3.61,3.17,0.406,0.13
MTR0001,2024-01-07 23:00:00,219.42,220.75,221.86,4.4,3.79,2.95,0.297,0.15
MTR0001,2024-01-07 23:15:00,219.62,221.21,223.12,4.29,3.51,3.24,0.304,0.154
MTR0001,2024-01-07 23:30:00,219.81,220.55,220.52,4.42,3.6,3.13,0.279,0.185
MTR0001,2024-01-07 23:45:00,221.53,224.25,222.68,4.28,3.71,2.94,0.328,0.15
MTR0001,2024-01-08 00:00:00,218.58,224.11,220.39,3.02,2.26,2.13,0.195,0.073
MTR0001,2024-01-08 00:15:00,222.45,221.03,223.29,3.39,2.75,2.1,0.226,0.143
MTR0001,2024-01-08 00:30:00,220.69,217.82,221.27,3.31,2.47,2.12,0.173,0.112
MTR0001,2024-01-08 00:45:00,219.62,224.26,221.65,3.22,2.58,2.19,0.244,0.108
MTR0001,2024-01-08 01:00:00,221.77,219.95,223.38,3.17,2.7,2.19,0.25,0.109
MTR0001,2024-01-08 01:15:00,221.18,220.25,220.65,3.28,2.71,2.08,0.222,0.121
MTR0001,2024-01-08 01:30:00,223.31,222.26,223.34,2.91,2.79,2.51,0.235,0.106
MTR0001,2024-01-08 01:45:00,220.36,220.99,223.36,3.15,2.75,2.28,0.198,0.114
MTR0001,2024-01-08 02:00:00,221.0,221.64,220.43,3.27,2.68,2.31,0.284,0.082
MTR0001,2024-01-08 02:15:00,224.11,220.71,219.49,3.12,3.09,2.31,0.27,0.105
MTR0001,2024-01-08 02:30:00,221.31,220.71,222.96,3.15,2.7,1.86,0.219,0.118
MTR0001,2024-01-08 02:45:00,221.48,221.95,223.02,3.33,2.61,2.02,0.266,0.099
MTR0001,2024-01-08 03:00:00,219.6,221.66,222.15,3.09,2.68,2.23,0.239,0.123
MTR0001,2024-01-08 03:15:00,221.26,219.74,221.07,3.25,2.45,2.26,0.209,0.101
MTR0001,2024-01-08 03:30:00,219.39,220.78,221.18,3.28,2.55,1.94,0.24,0.116
MTR0001,2024-01-08 03:45:00,219.03,221.94,221.71,3.44,2.72,2.23,0.244,0.122
MTR0001,2024-01-08 04:00:00,224.54,221.19,221.02,3.17,2.76,1.95,0.215,0.129
MTR0001,2024-01-08 04:15:00,219.75,218.74,220.41,3.07,2.62,2.47,0.243,0.119
MTR0001,2024-01-08 04:30:00,222.03,222.83,222.93,3.33,2.93,2.13,0.256,0.143
MTR0001,2024-01-08 04:45:00,217.44,221.61,222.79,2.95,2.71,2.24,0.229,0.125
MTR0001,2024-01-08 05:00:00,220.91,223.14,225.46,3.24,2.61,2.29,0.221,0.108
MTR0001,2024-01-08 05:15:00,221.94,222.84,219.81,2.99,2.55,2.26,0.23,0.106
MTR0001,2024-01-08 05:30:00,223.36,220.44,219.58,3.02,2.4,2.38,0.214,0.127
MTR0001,2024-01-08 05:45:00,221.14,223.97,219.55,3.05,2.49,2.17,0.238,0.08
MTR0001,2024-01-08 06:00:00,221.92,221.74,221.26,6.17,5.21,4.47,0.472,0.219
MTR0001,2024-01-08 06:15:00,221.74,219.95,221.77,6.19,5.28,4.25,0.488,0.234
MTR0001,2024-01-08 06:30:00,221.6,220.51,223.06,6.11,5.27,4.23,0.4,0.25
MTR0001,2024-01-08 06:45:00,219.53,222.92,222.19,6.12,5.17,4.24,0.481,0.201
MTR0001,2024-01-08 07:00:00,219.58,219.42,221.95,6.71,5.88,4.7,0.458,0.26
MTR0001,2024-01-08 07:15:00,220.84,221.63,217.25,6.96,5.28,4.68,0.507,0.178
MTR0001,2024-01-08 07:30:00,218.58,221.99,224.34,6.66,5.49,4.57,0.442,0.277
MTR0001,2024-01-08 07:45:00,221.27,220.75,220.84,6.89,5.38,4.64,0.489,0.238
MTR0001,2024-01-08 08:00:00,218.92,219.3,223.87,7.15,6.15,4.99,0.565,0.182
MTR0001,2024-01-08 08:15:00,218.79,221.01,224.86,7.1,5.84,5.24,0.51,0.213
MTR0001,2024-01-08 08:30:00,220.71,220.48,222.13,7.42,5.98,5.21,0.531,0.304
MTR0001,2024-01-08 08:45:00,220.74,218.76,218.81,7.01,5.9,4.96,0.481,0.274
MTR0001,2024-01-08 09:00:00,224.24,224.4,219.76,7.87,6.24,5.3,0.577,0.314
MTR0001,2024-01-08 09:15:00,220.04,222.44,219.09,7.5,6.14,5.24,0.536,0.268
MTR0001,2024-01-08 09:30:00,222.6,221.55,221.37,7.92,6.38,5.24,0.553,0.258
MTR0001,2024-01-08 09:45:00,220.12,223.53,223.07,7.63,6.46,4.93,0.506,0.318
MTR0001,2024-01-08 10:00:00,220.48,220.19,223.5,8.08,6.46,5.57,0.609,0.24
MTR0001,2024-01-08 10:15:00,218.96,220.34,221.54,7.78,6.28,5.66,0.59,0.27
MTR0001,2024-01-08 10:30:00,219.29,221.1,223.62,8.05,6.53,5.54,0.61,0.207
MTR0001,2024-01-08 10:45:00,223.85,222.14,221.08,7.98,6.43,5.43,0.563,0.282
MTR0001,2024-01-08 11:00:00,222.17,221.32,219.69,8.13,6.72,5.65,0.586,0.255
MTR0001,2024-01-08 11:15:00,221.8,220.07,221.02,7.91,6.81,5.72,0.594,0.293
MTR0001,2024-01-08 11:30:00,219.01,222.62,220.11,7.96,6.65,5.54,0.576,0.315
MTR0001,2024-01-08 11:45:00,221.26,220.77,220.58,8.17,6.73,5.74,0.567,0.309
MTR0001,2024-01-08 12:00:00,220.7,221.64,221.22,8.37,6.57,5.76,0.604,0.27
MTR0001,2024-01-08 12:15:00,219.57,224.91,221.49,8.34,6.82,5.74,0.587,0.297
MTR0001,2024-01-08 12:30:00,220.02,222.53,223.59,8.21,6.96,5.46,0.582,0.319
MTR0001,2024-01-08 12:45:00,220.38,220.86,220.9,8.33,6.7,5.94,0.572,0.34
MTR0001,2024-01-08 13:00:00,220.85,221.71,220.85,8.32,6.53,5.52,0.626,0.29
MTR0001,2024-01-08 13:15:00,220.78,221.09,220.6,7.83,6.45,5.91,0.592,0.297
MTR0001,2024-01-08 13:30:00,220.03,222.62,223.59,8.39,6.67,5.28,0.567,0.306
MTR0001,2024-01-08 13:45:00,221.27,220.58,222.09,8.15,7.02,5.42,0.641,0.21
MTR0001,2024-01-08 14:00:00,223.89,219.44,220.73,7.92,6.62,5.68,0.596,0.318
MTR0001,2024-01-08 14:15:00,220.8,223.95,220.04,8.2,6.7,5.35,0.568,0.308
MTR0001,2024-01-08 14:30:00,222.12,219.45,222.0,7.81,6.5,5.57,0.596,0.237
MTR0001,2024-01-08 14:45:00,223.02,220.05,221.27,7.84,6.56,5.57,0.568,0.301
MTR0001,2024-01-08 15:00:00,218.87,223.81,222.24,7.6,6.13,5.16,0.558,0.255
MTR0001,2024-01-08 15:15:00,218.67,219.1,221.18,7.48,5.95,5.23,0.527,0.272
MTR0001,2024-01-08 15:30:00,218.78,221.18,222.26,7.72,6.02,5.27,0.534,0.242
MTR0001,2024-01-08 15:45:00,220.14,220.71,221.55,7.75,6.44,5.24,0.529,0.28
MTR0001,2024-01-08 16:00:00,218.54,220.09,219.73,7.39,5.88,5.03,0.517,0.286
MTR0001,2024-01-08 16:15:00,223.07,219.9,220.65,7.19,5.96,4.96,0.511,0.286
MTR0001,2024-01-08 16:30:00,220.86,221.13,221.69,6.89,5.71,5.11,0.509,0.271
MTR0001,2024-01-08 16:45:00,220.37,222.73,218.4,7.36,6.02,4.86,0.519,0.243
MTR0001,2024-01-08 17:00:00,221.4,223.58,221.66,6.65,5.75,4.8,0.513,0.221
MTR0001,2024-01-08 17:15:00,218.18,220.22,219.84,6.89,5.72,4.72,0.532,0.201
MTR0001,2024-01-08 17:30:00,222.7,222.34,219.67,7.0,5.84,4.83,0.511,0.277
MTR0001,2024-01-08 17:45:00,220.9,224.15,218.71,6.58,5.74,4.44,0.493,0.19
MTR0001,2024-01-08 18:00:00,220.83,220.4,222.37,6.37,5.43,4.55,0.455,0.275
MTR0001,2024-01-08 18:15:00,222.12,220.08,220.71,6.23,5.06,4.09,0.407,0.212
MTR0001,2024-01-08 18:30:00,220.92,221.05,219.13,6.18,5.26,4.45,0.451,0.178
MTR0001,2024-01-08 18:45:00,219.33,222.58,220.43,6.29,5.18,4.38,0.473,0.177
MTR0001,2024-01-08 19:00:00,221.83,223.7,221.05,6.01,4.77,4.24,0.395,0.153
MTR0001,2024-01-08 19:15:00,221.67,222.37,219.56,5.84,4.87,4.02,0.478,0.176
MTR0001,2024-01-08 19:30:00,221.04,223.33,220.59,5.66,4.83,3.75,0.397,0.234
MTR0001,2024-01-08 19:45:00,220.25,220.85,223.07,5.38,4.75,4.25,0.409,0.171
MTR0001,2024-01-08 20:00:00,220.48,219.83,223.7,5.26,4.14,3.91,0.377,0.205
MTR0001,2024-01-08 20:15:00,221.58,217.59,222.24,5.21,4.35,3.8,0.366,0.187
MTR0001,2024-01-08 20:30:00,219.62,221.91,222.52,5.5,4.24,4.04,0.412,0.158
MTR0001,2024-01-08 20:45:00,221.0,222.66,218.15,5.64,4.43,3.46,0.39,0.198
MTR0001,2024-01-08 21:00:00,219.82,218.53,222.06,5.18,4.01,3.5,0.349,0.166
MTR0001,2024-01-08 21:15:00,219.74,221.07,221.09,4.91,4.0,3.46,0.361,0.138
MTR0001,2024-01-08 21:30:00,219.15,224.29,220.22,4.86,3.95,3.7,0.359,0.208
MTR0001,2024-01-08 21:45:00,221.79,223.23,222.02,4.86,4.19,3.42,0.321,0.209
MTR0001,2024-01-08 22:00:00,220.63,222.05,222.75,4.57,3.98,2.82,0.311,0.165
MTR0001,2024-01-08 22:15:00,220.96,221.46,220.75,4.7,4.05,3.42,0.386,0.13
MTR0001,2024-01-08 22:30:00,220.85,220.25,220.52,4.58,3.8,3.27,0.308,0.165
MTR0001,2024-01-08 22:45:00,219.71,218.93,219.83,4.52,3.97,3.25,0.337,0.172
MTR0001,2024-01-08 23:00:00,222.3,223.29,219.81,4.35,3.87,3.07,0.301,0.16
MTR0001,2024-01-08 23:15:00,222.62,218.01,221.43,4.42,3.8,3.26,0.362,0.15
MTR0001,2024-01-08 23:30:00,217.86,222.29,223.07,4.46,3.95,3.23,0.324,0.144
MTR0001,2024-01-08 23:45:00,222.92,221.7,219.43,4.24,3.73,2.99,0.346,0.154
MTR0001,2024-01-09 00:00:00,221.02,220.58,222.42,3.23,2.72,2.23,0.251,0.115
MTR0001,2024-01-09 00:15:00,220.62,222.98,220.43,2.92,2.37,2.06,0.187,0.116
MTR0001,2024-01-09 00:30:00,220.04,221.33,222.84,3.04,2.56,2.23,0.246,0.111
MTR0001,2024-01-09 00:45:00,220.92,224.0,222.86,3.22,2.6,2.18,0.248,0.095
MTR0001,2024-01-09 01:00:00,217.61,222.22,224.7,3.19,2.85,2.09,0.24,0.085
MTR0001,2024-01-09 01:15:00,223.32,220.37,222.59,2.95,2.57,2.33,0.261,0.085
MTR0001,2024-01-09 01:30:00,220.89,221.2,222.53,3.09,2.75,2.01,0.198,0.096
MTR0001,2024-01-09 01:45:00,221.61,222.43,224.87,3.01,2.78,2.24,0.212,0.112
MTR0001,2024-01-09 02:00:00,217.27,224.11,220.2,3.13,2.46,2.28,0.19,0.122
MTR0001,2024-01-09 02:15:00,218.07,223.38,224.04,2.8,2.53,2.12,0.184,0.075
MTR0001,2024-01-09 02:30:00,220.8,220.78,224.49,3.43,2.47,2.26,0.229,0.121
MTR0001,2024-01-09 02:45:00,219.5,220.97,221.94,3.42,2.53,2.25,0.257,0.099
MTR0001,2024-01-09 03:00:00,219.93,221.21,220.55,3.07,2.88,2.05,0.223,0.121
MTR0001,2024-01-09 03:15:00,221.47,221.75,220.31,3.52,2.71,2.2,0.229,0.093
MTR0001,2024-01-09 03:30:00,220.85,219.01,221.53,3.4,2.62,2.14,0.261,0.089
MTR0001,2024-01-09 03:45:00,222.22,221.33,221.63,3.33,2.71,2.23,0.26,0.112
MTR0001,2024-01-09 04:00:00,220.01,219.62,222.11,3.25,2.4,2.11,0.202,0.112
MTR0001,2024-01-09 04:15:00,219.51,222.87,218.2,3.02,2.59,2.21,0.217,0.124
MTR0001,2024-01-09 04:30:00,218.59,224.31,220.55,3.14,2.75,2.71,0.242,0.134
MTR0001,2024-01-09 04:45:00,219.86,220.46,220.88,3.23,2.44,2.08,0.241,0.108
MTR0001,2024-01-09 05:00:00,221.43,220.9,220.95,3.19,2.43,2.13,0.224,0.111
MTR0001,2024-01-09 05:15:00,221.69,221.42,222.6,3.04,2.46,2.12,0.25,0.08
MTR0001,2024-01-09 05:30:00,219.17,225.44,224.13,3.15,2.64,2.09,0.228,0.095
MTR0001,2024-01-09 05:45:00,219.25,221.19,219.88,3.15,2.84,2.16,0.232,0.125
MTR0001,2024-01-09 06:00:00,222.12,222.32,223.67,6.23,5.14,4.16,0.492,0.171
MTR0001,2024-01-09 06:15:00,221.82,224.07,223.01,6.02,5.1,4.32,0.465,0.16
MTR0001,2024-01-09 06:30:00,218.8,223.36,219.3,6.2,5.05,4.1,0.464,0.189
MTR0001,2024-01-09 06:45:00,220.81,220.71,222.66,6.32,5.21,4.27,0.482,0.177
MTR0001,2024-01-09 07:00:00,221.09,222.41,220.63,6.78,5.59,4.82,0.465,0.297
MTR0001,2024-01-09 07:15:00,220.36,221.03,221.68,6.69,5.62,5.05,0.522,0.206
MTR0001,2024-01-09 07:30:00,223.14,218.67,219.53,6.99,5.56,4.6,0.492,0.245
MTR0001,2024-01-09 07:45:00,220.05,221.51,222.99,6.7,5.77,4.84,0.497,0.216
MTR0001,2024-01-09 08:00:00,221.95,220.81,221.49,7.3,6.1,4.75,0.494,0.301
MTR0001,2024-01-09 08:15:00,220.88,221.72,222.39,7.46,6.2,5.22,0.557,0.247
MTR0001,2024-01-09 08:30:00,222.11,222.7,221.04,7.31,5.97,4.89,0.52,0.258
MTR0001,2024-01-09 08:45:00,222.27,225.45,221.66,7.18,5.93,5.06,0.509,0.245
MTR0001,2024-01-09 09:00:00,218.75,220.8,222.25,7.49,6.54,5.47,0.528,0.322
MTR0001,2024-01-09 09:15:00,220.22,218.71,223.01,7.59,6.27,5.35,0.582,0.207
MTR0001,2024-01-09 09:30:00,222.0,220.77,221.52,7.62,6.11,5.11,0.557,0.249
MTR0001,2024-01-09 09:45:00,220.13,222.61,217.32,7.8,6.31,5.25,0.594,0.249
MTR0001,2024-01-09 10:00:00,219.73,221.78,221.85,7.8,6.49,5.46,0.524,0.287
MTR0001,2024-01-09 10:15:00,222.11,223.61,223.26,7.82,6.74,5.7,0.602,0.276
MTR0001,2024-01-09 10:30:00,221.31,223.47,220.33,7.84,6.5,5.18,0.524,0.297
MTR0001,2024-01-09 10:45:00,223.45,221.9,224.5,7.79,6.36,5.34,0.624,0.263
MTR0001,2024-01-09 11:00:00,219.48,219.49,221.17,8.11,6.72,5.58,0.568,0.317
MTR0001,2024-01-09 11:15:00,221.06,218.7,223.14,7.82,6.43,5.49,0.601,0.243
MTR0001,2024-01-09 11:30:00,223.43,221.05,220.24,8.23,6.64,5.5,0.611,0.2
MTR0001,2024-01-09 11:45:00,220.67,221.02,222.37,8.14,6.91,5.63,0.596,0.281
MTR0001,2024-01-09 12:00:00,221.69,221.75,220.91,8.27,6.66,5.58,0.626,0.222
MTR0001,2024-01-09 12:15:00,220.95,217.88,219.02,8.15,6.68,5.67,0.566,0.33
MTR0001,2024-01-09 12:30:00,221.68,217.62,223.55,8.08,6.86,5.78,0.597,0.25
MTR0001,2024-01-09 12:45:00,217.75,221.06,220.33,8.36,6.72,5.51,0.63,0.201
MTR0001,2024-01-09 13:00:00,219.69,221.43,224.35,8.11,6.87,5.63,0.604,0.305
MTR0001,2024-01-09 13:15:00,219.84,223.19,220.45,8.19,6.59,5.56,0.619,0.232
MTR0001,2024-01-09 13:30:00,220.86,222.63,218.4,8.44,6.66,5.32,0.634,0.267
MTR0001,2024-01-09 13:45:00,220.45,222.9,221.36,8.2,6.94,5.74,0.647,0.214
MTR0001,2024-01-09 14:00:00,218.18,221.84,221.92,8.16,6.36,5.67,0.55,0.291
MTR0001,2024-01-09 14:15:00,223.41,221.73,218.84,7.77,6.31,5.24,0.554,0.279
MTR0001,2024-01-09 14:30:00,220.78,219.92,221.41,7.93,6.58,5.59,0.603,0.256
MTR0001,2024-01-09 14:45:00,222.69,222.57,222.11,7.92,6.6,5.54,0.54,0.316
MTR0001,2024-01-09 15:00:00,221.83,220.93,220.22,7.54,6.41,5.19,0.553,0.258
MTR0001,2024-01-09 15:15:00,219.4,221.27,223.29,7.79,6.45,5.43,0.548,0.34
MTR0001,2024-01-09 15:30:00,220.68,222.57,220.62,8.0,6.6,5.29,0.607,0.236
MTR0001,2024-01-09 15:45:00,220.31,221.5,222.15,7.34,6.43,5.65,0.562,0.297
MTR0001,2024-01-09 16:00:00,222.95,220.54,219.92,7.23,5.97,5.13,0.539,0.224
MTR0001,2024-01-09 16:15:00,220.79,220.18,219.87,7.43,6.14,5.17,0.566,0.233
MTR0001,2024-01-09 16:30:00,216.37,220.64,220.56,7.1,6.0,4.95,0.52,0.273
MTR0001,2024-01-09 16:45:00,219.08,220.45,222.24,7.16,5.96,4.85,0.536,0.256
MTR0001,2024-01-09 17:00:00,219.22,220.14,220.82,6.68,5.64,4.41,0.516,0.209
MTR0001,2024-01-09 17:15:00,218.92,220.13,220.87,6.79,5.58,4.58,0.499,0.178
MTR0001,2024-01-09 17:30:00,221.51,222.66,223.27,6.85,5.4,4.63,0.524,0.246
MTR0001,2024-01-09 17:45:00,221.73,221.73,221.09,6.72,5.79,4.7,0.483,0.241
MTR0001,2024-01-09 18:00:00,222.08,220.24,220.82,6.15,5.08,4.17,0.469,0.181
MTR0001,2024-01-09 18:15:00,222.98,219.69,220.19,6.4,5.24,4.49,0.444,0.235
MTR0001,2024-01-09 18:30:00,222.39,220.77,223.06,6.41,5.46,4.29,0.472,0.231
MTR0001,2024-01-09 18:45:00,223.77,220.93,223.31,6.32,5.26,4.5,0.477,0.178
MTR0001,2024-01-09 19:00:00,220.43,222.07,221.03,5.86,4.86,4.15,0.422,0.211
MTR0001,2024-01-09 19:15:00,219.87,220.28,226.41,5.89,4.88,4.11,0.421,0.203
MTR0001,2024-01-09 19:30:00,220.64,221.32,220.34,6.06,4.74,4.13,0.418,0.241
MTR0001,2024-01-09 19:45:00,221.75,218.24,221.09,5.55,4.89,4.03,0.453,0.139
MTR0001,2024-01-09 20:00:00,220.77,221.23,220.86,5.35,4.25,3.86,0.372,0.179
MTR0001,2024-01-09 20:15:00,218.66,220.86,219.39,5.38,4.24,3.71,0.378,0.17
MTR0001,2024-01-09 20:30:00,219.64,221.51,219.23,5.45,4.68,4.12,0.471,0.158
MTR0001,2024-01-09 20:45:00,221.65,221.41,220.41,5.5,4.39,3.88,0.401,0.161
MTR0001,2024-01-09 21:00:00,219.2,223.13,219.92,4.81,3.96,3.55,0.317,0.209
MTR0001,2024-01-09 21:15:00,220.42,221.03,220.8,4.61,3.95,3.61,0.384,0.179
MTR0001,2024-01-09 21:30:00,220.32,221.05,220.87,5.06,4.24,3.39,0.396,0.156
MTR0001,2024-01-09 21:45:00,222.85,221.52,221.54,5.1,4.02,3.11,0.355,0.156
MTR0001,2024-01-09 22:00:00,219.96,221.13,220.99,4.57,4.03,3.3,0.357,0.118
MTR0001,2024-01-09 22:15:00,220.61,221.04,222.24,4.5,3.79,2.74,0.349,0.159
MTR0001,2024-01-09 22:30:00,221.93,221.75,220.5,4.33,3.88,3.11,0.321,0.166
MTR0001,2024-01-09 22:45:00,219.6,221.69,222.89,4.89,3.83,3.02,0.298,0.149
MTR0001,2024-01-09 23:00:00,222.28,219.22,221.76,4.54,3.68,2.98,0.332,0.126
MTR0001,2024-01-09 23:15:00,220.39,223.31,224.54,4.34,3.51,3.15,0.304,0.154
MTR0001,2024-01-09 23:30:00,219.7,221.13,222.41,4.47,3.81,3.3,0.377,0.15
MTR0001,2024-01-09 23:45:00,222.58,222.06,221.81,4.4,3.35,3.19,0.327,0.165
MTR0001,2024-01-10 00:00:00,222.77,221.58,220.2,3.12,2.37,2.01,0.207,0.088
MTR0001,2024-01-10 00:15:00,219.09,221.83,220.73,3.22,2.34,2.01,0.202,0.089
MTR0001,2024-01-10 00:30:00,219.84,223.83,220.4,2.94,2.28,2.18,0.201,0.114
MTR0001,2024-01-10 00:45:00,219.88,222.36,221.69,3.09,2.7,2.26,0.245,0.108
MTR0001,2024-01-10 01:00:00,219.24,222.83,222.09,3.18,2.47,2.27,0.223,0.11
MTR0001,2024-01-10 01:15:00,219.79,223.75,222.93,2.9,2.44,2.13,0.226,0.09
MTR0001,2024-01-10 01:30:00,219.45,220.64,220.94,3.14,2.64,1.63,0.201,0.106
MTR0001,2024-01-10 01:45:00,222.45,222.6,225.16,3.28,2.5,2.04,0.202,0.122
MTR0001,2024-01-10 02:00:00,224.88,222.87,223.15,3.22,2.36,2.24,0.235,0.117
MTR0001,2024-01-10 02:15:00,220.45,223.81,220.19,3.38,2.55,2.01,0.189,0.107
MTR0001,2024-01-10 02:30:00,220.14,221.61,222.92,3.07,2.32,2.49,0.204,0.113
MTR0001,2024-01-10 02:45:00,217.72,219.83,221.14,3.32,2.37,2.22,0.259,0.096
MTR0001,2024-01-10 03:00:00,219.79,222.59,222.84,3.25,2.45,2.11,0.171,0.128
MTR0001,2024-01-10 03:15:00,218.8,221.95,220.87,3.24,2.58,1.95,0.209,0.104
MTR0001,2024-01-10 03:30:00,221.6,220.39,221.18,3.38,2.75,2.32,0.222,0.133
MTR0001,2024-01-10 03:45:00,220.5,224.08,222.56,3.27,2.84,2.32,0.251,0.135
MTR0001,2024-01-10 04:00:00,221.47,222.88,222.84,2.98,2.5,2.33,0.21,0.133
MTR0001,2024-01-10 04:15:00,220.77,220.13,220.41,3.26,2.46,2.06,0.242,0.071
MTR0001,2024-01-10 04:30:00,220.43,222.1,223.45,3.25,2.49,2.36,0.252,0.127
MTR0001,2024-01-10 04:45:00,224.1,218.51,219.18,3.35,2.84,2.05,0.278,0.088
MTR0001,2024-01-10 05:00:00,220.19,221.6,221.68,2.9,3.01,2.26,0.225,0.096
MTR0001,2024-01-10 05:15:00,220.28,221.18,222.46,3.43,2.7,2.3,0.246,0.112
MTR0001,2024-01-10 05:30:00,222.02,220.51,221.58,3.17,2.46,2.53,0.257,0.114
MTR0001,2024-01-10 05:45:00,222.01,223.3,221.46,2.94,2.58,2.4,0.243,0.115
MTR0001,2024-01-10 06:00:00,222.14,221.29,221.06,6.37,5.32,4.45,0.47,0.184
MTR0001,2024-01-10 06:15:00,222.46,221.16,223.31,6.04,5.53,4.37,0.487,0.161
MTR0001,2024-01-10 06:30:00,220.71,223.29,221.67,6.18,5.06,4.29,0.48,0.177
MTR0001,2024-01-10 06:45:00,221.71,223.04,220.68,6.17,4.94,4.38,0.416,0.245
MTR0001,2024-01-10 07:00:00,220.56,220.77,222.14,7.05,5.85,4.41,0.504,0.257
MTR0001,2024-01-10 07:15:00,220.02,222.35,223.07,6.64,5.75,4.84,0.494,0.287
MTR0001,2024-01-10 07:30:00,220.71,221.27,221.79,6.62,5.57,4.81,0.487,0.204
MTR0001,2024-01-10 07:45:00,218.28,220.85,221.92,6.94,5.7,5.05,0.47,0.286
MTR0001,2024-01-10 08:00:00,223.8,221.14,222.04,7.33,5.83,4.89,0.513,0.263
MTR0001,2024-01-10 08:15:00,221.68,217.34,219.96,7.48,5.88,4.94,0.531,0.274
MTR0001,2024-01-10 08:30:00,219.07,222.69,223.79,7.53,6.41,4.88,0.576,0.266
MTR0001,2024-01-10 08:45:00,221.25,220.9,221.37,7.14,5.97,4.81,0.537,0.208
MTR0001,2024-01-10 09:00:00,222.56,219.12,222.38,7.6,6.33,5.44,0.542,0.298
MTR0001,2024-01-10 09:15:00,220.3,218.59,221.22,7.66,6.28,5.37,0.505,0.295
MTR0001,2024-01-10 09:30:00,221.38,219.84,223.17,7.63,6.32,5.24,0.577,0.233
MTR0001,2024-01-10 09:45:00,221.26,221.84,221.56,7.32,6.25,5.25,0.513,0.293
MTR0001,2024-01-10 10:00:00,222.77,223.36,219.62,8.13,6.5,5.58,0.579,0.271
MTR0001,2024-01-10 10:15:00,223.1,222.11,219.5,8.03,6.69,5.48,0.531,0.305
MTR0001,2024-01-10 10:30:00,223.04,221.17,218.54,7.98,6.33,5.56,0.574,0.324
MTR0001,2024-01-10 10:45:00,220.84,224.08,222.26,8.11,6.42,5.39,0.599,0.297
MTR0001,2024-01-10 11:00:00,220.74,224.84,221.64,8.07,6.61,5.87,0.596,0.246
MTR0001,2024-01-10 11:15:00,220.2,220.01,221.94,8.17,6.91,5.36,0.587,0.249
MTR0001,2024-01-10 11:30:00,220.92,222.08,220.02,8.23,6.72,5.37,0.561,0.302
MTR0001,2024-01-10 11:45:00,219.43,221.57,220.3,8.16,6.78,5.58,0.626,0.253
MTR0001,2024-01-10 12:00:00,223.26,222.96,220.44,8.52,6.81,5.54,0.597,0.283
MTR0001,2024-01-10 12:15:00,222.0,221.51,223.97,7.99,6.86,5.77,0.591,0.291
MTR0001,2024-01-10 12:30:00,220.37,222.25,221.33,8.18,6.7,5.87,0.585,0.322
MTR0001,2024-01-10 12:45:00,221.1,223.45,220.72,8.54,6.87,5.64,0.545,0.336
MTR0001,2024-01-10 13:00:00,216.09,221.39,219.79,8.13,6.46,5.64,0.594,0.312
MTR0001,2024-01-10 13:15:00,222.17,223.34,217.99,8.03,6.93,5.43,0.581,0.283
MTR0001,2024-01-10 13:30:00,218.64,223.02,222.93,8.24,6.61,5.52,0.577,0.277
MTR0001,2024-01-10 13:45:00,219.44,220.89,222.42,8.03,6.74,5.63,0.578,0.3
MTR0001,2024-01-10 14:00:00,220.96,221.83,219.25,8.09,6.42,5.51,0.621,0.255
MTR0001,2024-01-10 14:15:00,219.9,222.45,221.64,7.68,6.68,5.43,0.575,0.286
MTR0001,2024-01-10 14:30:00,219.75,223.31,220.71,8.05,6.33,5.53,0.548,0.276
MTR0001,2024-01-10 14:45:00,221.79,221.38,221.55,7.91,6.71,5.49,0.575,0.336
MTR0001,2024-01-10 15:00:00,221.45,221.85,217.91,7.53,6.23,5.0,0.538,0.274
MTR0001,2024-01-10 15:15:00,224.28,221.04,220.83,7.8,6.01,5.06,0.519,0.278
MTR0001,2024-01-10 15:30:00,219.28,222.11,221.15,7.64,6.47,5.11,0.542,0.268
MTR0001,2024-01-10 15:45:00,220.5,221.86,222.2,7.68,6.34,5.26,0.549,0.301
MTR0001,2024-01-10 16:00:00,218.5,221.42,220.14,7.34,5.74,5.07,0.535,0.18
MTR0001,2024-01-10 16:15:00,220.72,219.23,222.08,7.35,5.86,5.04,0.544,0.226
MTR0001,2024-01-10 16:30:00,220.04,219.32,222.89,7.19,6.01,4.86,0.508,0.291
