idmeter,timestamp,vr,vs,vt,ir,is,it,wh,varh
MTR0001,2024-01-20 22:45:00,227.44,223.13,227.53,3.81,3.0,1.95,0.26,0.125
MTR0001,2024-01-20 23:00:00,227.7,228.48,231.19,2.56,2.08,3.91,0.258,0.123
MTR0001,2024-01-20 23:15:00,227.7,228.48,231.19,2.37,1.95,3.65,0.24,0.115
MTR0001,2024-01-20 23:30:00,227.7,228.48,231.19,2.37,1.95,3.65,0.24,0.115
MTR0001,2024-01-20 23:45:00,227.7,228.48,231.19,2.37,1.95,3.65,0.24,0.115
MTR0001,2024-01-21 00:00:00,227.08,229.23,230.22,1.87,1.44,0.93,0.125,0.072
MTR0001,2024-01-21 00:15:00,227.08,229.23,230.22,1.93,1.48,0.96,0.129,0.074
MTR0001,2024-01-21 00:30:00,227.08,229.23,230.22,1.93,1.48,0.96,0.129,0.074
MTR0001,2024-01-21 00:45:00,227.08,229.23,230.22,1.93,1.48,0.96,0.129,0.074
MTR0001,2024-01-21 01:00:00,217.34,220.72,218.63,1.49,1.24,1.91,0.14,0.054
MTR0001,2024-01-21 01:15:00,217.34,220.72,218.63,1.29,1.1,1.64,0.122,0.048
MTR0001,2024-01-21 01:30:00,217.34,220.72,218.63,1.29,1.1,1.64,0.122,0.048
MTR0001,2024-01-21 01:45:00,217.34,220.72,218.63,1.29,1.1,1.64,0.122,0.048
MTR0001,2024-01-21 02:00:00,220.58,217.22,217.21,1.08,0.85,1.66,0.095,0.054
MTR0001,2024-01-21 02:15:00,220.58,217.22,217.21,1.02,0.81,1.58,0.09,0.052
MTR0001,2024-01-21 02:30:00,220.58,217.22,217.21,1.02,0.81,1.58,0.09,0.052
MTR0001,2024-01-21 02:45:00,220.58,217.22,217.21,1.02,0.81,1.58,0.09,0.052
MTR0001,2024-01-21 03:00:00,224.93,225.39,231.64,0.94,0.56,1.65,0.07,0.05
MTR0001,2024-01-21 03:15:00,224.93,225.39,231.64,0.96,0.57,1.69,0.072,0.051
MTR0001,2024-01-21 03:30:00,224.93,225.39,231.64,0.96,0.57,1.69,0.072,0.051
MTR0001,2024-01-21 03:45:00,224.93,225.39,231.64,0.96,0.57,1.69,0.072,0.051
MTR0001,2024-01-21 04:00:00,228.25,229.82,233.06,0.46,1.35,1.26,0.093,0.041
MTR0001,2024-01-21 04:15:00,228.25,229.82,233.06,0.54,1.54,1.4,0.105,0.047
MTR0001,2024-01-21 04:30:00,228.25,229.82,233.06,0.54,1.54,1.4,0.105,0.047
MTR0001,2024-01-21 04:45:00,228.25,229.82,233.06,0.54,1.54,1.4,0.105,0.047
MTR0001,2024-01-21 05:00:00,227.47,228.3,228.96,1.36,1.32,1.36,0.116,0.059
MTR0001,2024-01-21 05:15:00,227.47,228.3,228.96,1.65,1.6,1.68,0.142,0.073
MTR0001,2024-01-21 05:30:00,227.47,228.3,228.96,1.65,1.6,1.68,0.142,0.073
MTR0001,2024-01-21 05:45:00,227.47,228.3,228.96,1.65,1.6,1.68,0.142,0.073
MTR0001,2024-01-21 06:00:00,219.83,223.24,223.05,4.66,3.01,1.81,0.285,0.132
MTR0001,2024-01-21 06:15:00,219.83,223.24,223.05,3.82,2.43,1.45,0.233,0.109
MTR0001,2024-01-21 06:30:00,219.83,223.24,223.05,3.82,2.43,1.45,0.233,0.109
MTR0001,2024-01-21 06:45:00,219.83,223.24,223.05,3.82,2.43,1.45,0.233,0.109
MTR0001,2024-01-21 07:00:00,227.9,226.14,227.87,2.19,3.21,2.91,0.231,0.12
MTR0001,2024-01-21 07:15:00,227.9,226.14,227.87,2.15,3.14,2.86,0.226,0.118
MTR0001,2024-01-21 07:30:00,227.9,226.14,227.87,2.15,3.14,2.86,0.226,0.118
MTR0001,2024-01-21 07:45:00,227.9,226.14,227.87,2.15,3.14,2.86,0.226,0.118
MTR0001,2024-01-21 08:00:00,218.8,219.96,217.48,2.35,3.14,2.99,0.267,0.115
MTR0001,2024-01-21 08:15:00,218.8,219.96,217.48,1.97,2.71,2.58,0.232,0.099
MTR0001,2024-01-21 08:30:00,218.8,219.96,217.48,1.97,2.71,2.58,0.232,0.099
MTR0001,2024-01-21 08:45:00,218.8,219.96,217.48,1.97,2.71,2.58,0.232,0.099
MTR0001,2024-01-21 09:00:00,231.83,232.57,232.06,2.99,2.5,2.11,0.25,0.114
MTR0001,2024-01-21 09:15:00,231.83,232.57,232.06,3.83,3.22,2.75,0.316,0.148
MTR0001,2024-01-21 09:30:00,231.83,232.57,232.06,3.83,3.22,2.75,0.316,0.148
MTR0001,2024-01-21 09:45:00,231.83,232.57,232.06,3.83,3.22,2.75,0.316,0.148
MTR0001,2024-01-21 10:00:00,226.94,227.57,229.38,2.47,4.59,3.52,0.324,0.102
MTR0001,2024-01-21 10:15:00,226.94,227.57,229.38,2.34,4.33,3.32,0.305,0.096
MTR0001,2024-01-21 10:30:00,226.94,227.57,229.38,2.34,4.33,3.32,0.305,0.096
MTR0001,2024-01-21 10:45:00,226.94,227.57,229.38,2.34,4.33,3.32,0.305,0.096
MTR0001,2024-01-21 11:00:00,209.13,213.19,210.29,4.97,3.43,1.59,0.29,0.099
MTR0001,2024-01-21 11:15:00,209.13,213.19,210.29,4.41,3.06,1.38,0.257,0.088
MTR0001,2024-01-21 11:30:00,209.13,213.19,210.29,4.41,3.06,1.38,0.257,0.088
MTR0001,2024-01-21 11:45:00,209.13,213.19,210.29,4.41,3.06,1.38,0.257,0.088
MTR0001,2024-01-21 12:00:00,206.59,211.43,210.44,2.55,2.98,2.97,0.22,0.14
MTR0001,2024-01-21 12:15:00,206.59,211.43,210.44,2.81,3.3,3.27,0.242,0.154
MTR0001,2024-01-21 12:30:00,206.59,211.43,210.44,2.81,3.3,3.27,0.242,0.154
MTR0001,2024-01-21 12:45:00,206.59,211.43,210.44,2.81,3.3,3.27,0.242,0.154
MTR0001,2024-01-21 13:00:00,212.32,213.14,216.13,1.83,4.74,3.53,0.279,0.162
MTR0001,2024-01-21 13:15:00,212.32,213.14,216.13,1.68,4.32,3.23,0.256,0.149
MTR0001,2024-01-21 13:30:00,212.32,213.14,216.13,1.68,4.32,3.23,0.256,0.149
MTR0001,2024-01-21 13:45:00,212.32,213.14,216.13,1.68,4.32,3.23,0.256,0.149
MTR0001,2024-01-21 14:00:00,220.09,224.01,219.42,3.06,2.49,2.7,0.221,0.106
MTR0001,2024-01-21 14:15:00,220.09,224.01,219.42,3.12,2.54,2.74,0.225,0.108
MTR0001,2024-01-21 14:30:00,220.09,224.01,219.42,3.12,2.54,2.74,0.225,0.108
MTR0001,2024-01-21 14:45:00,220.09,224.01,219.42,3.12,2.54,2.74,0.225,0.108
MTR0001,2024-01-21 15:00:00,226.71,225.57,225.14,4.0,2.85,1.78,0.27,0.131
MTR0001,2024-01-21 15:15:00,226.71,225.57,225.14,5.08,3.6,2.23,0.336,0.165
MTR0001,2024-01-21 15:30:00,226.71,225.57,225.14,5.08,3.6,2.23,0.336,0.165
MTR0001,2024-01-21 15:45:00,226.71,225.57,225.14,5.08,3.6,2.23,0.336,0.165
MTR0001,2024-01-21 16:00:00,223.65,224.69,221.34,1.86,4.74,3.55,0.281,0.137
MTR0001,2024-01-21 16:15:00,223.65,224.69,221.34,1.69,4.34,3.26,0.255,0.126
MTR0001,2024-01-21 16:30:00,223.65,224.69,221.34,1.69,4.34,3.26,0.255,0.126
MTR0001,2024-01-21 16:45:00,223.65,224.69,221.34,1.69,4.34,3.26,0.255,0.126
MTR0001,2024-01-21 17:00:00,227.29,229.36,228.7,3.56,2.78,2.14,0.241,0.13
MTR0001,2024-01-21 17:15:00,227.29,229.36,228.7,4.04,3.17,2.45,0.276,0.148
MTR0001,2024-01-21 17:30:00,227.29,229.36,228.7,4.04,3.17,2.45,0.276,0.148
MTR0001,2024-01-21 17:45:00,227.29,229.36,228.7,4.04,3.17,2.45,0.276,0.148
MTR0001,2024-01-21 18:00:00,215.12,215.4,214.62,3.18,2.02,3.95,0.284,0.099
MTR0001,2024-01-21 18:15:00,215.12,215.4,214.62,2.9,1.8,3.58,0.259,0.089
MTR0001,2024-01-21 18:30:00,215.12,215.4,214.62,2.9,1.8,3.58,0.259,0.089
MTR0001,2024-01-21 18:45:00,215.12,215.4,214.62,2.9,1.8,3.58,0.259,0.089
MTR0001,2024-01-21 19:00:00,210.18,210.49,211.01,2.66,1.87,3.56,0.236,0.122
MTR0001,2024-01-21 19:15:00,210.18,210.49,211.01,2.26,1.59,3.03,0.204,0.104
MTR0001,2024-01-21 19:30:00,210.18,210.49,211.01,2.26,1.59,3.03,0.204,0.104
MTR0001,2024-01-21 19:45:00,210.18,210.49,211.01,2.26,1.59,3.03,0.204,0.104
MTR0001,2024-01-21 20:00:00,221.59,223.72,223.06,2.53,1.98,1.35,0.126,0.079
MTR0001,2024-01-21 20:15:00,221.59,223.72,223.06,2.72,2.12,1.44,0.138,0.085
MTR0001,2024-01-21 20:30:00,221.59,223.72,223.06,2.72,2.12,1.44,0.138,0.085
MTR0001,2024-01-21 20:45:00,221.59,223.72,223.06,2.72,2.12,1.44,0.138,0.085
MTR0001,2024-01-21 21:00:00,211.35,213.31,212.37,1.8,2.0,2.07,0.146,0.081
MTR0001,2024-01-21 21:15:00,211.35,213.31,212.37,2.01,2.2,2.29,0.163,0.091
MTR0001,2024-01-21 21:30:00,211.35,213.31,212.37,2.01,2.2,2.29,0.163,0.091
MTR0001,2024-01-21 21:45:00,211.35,213.31,212.37,2.01,2.2,2.29,0.163,0.091
MTR0001,2024-01-21 22:00:00,216.69,218.13,216.65,1.12,2.79,2.36,0.19,0.089
MTR0001,2024-01-21 22:15:00,216.69,218.13,216.65,1.0,2.49,2.14,0.171,0.081
MTR0001,2024-01-21 22:30:00,216.69,218.13,216.65,1.0,2.49,2.14,0.171,0.081
MTR0001,2024-01-21 22:45:00,216.69,218.13,216.65,1.0,2.49,2.14,0.171,0.081
MTR0001,2024-01-21 23:00:00,214.75,213.94,211.65,1.42,2.18,1.74,0.145,0.068
MTR0001,2024-01-21 23:15:00,214.75,213.94,211.65,1.54,2.37,1.91,0.158,0.074
MTR0001,2024-01-21 23:30:00,214.75,213.94,211.65,1.54,2.37,1.91,0.158,0.074
MTR0001,2024-01-21 23:45:00,214.75,213.94,211.65,1.54,2.37,1.91,0.158,0.074
MTR0001,2024-01-22 00:00:00,222.88,220.45,221.13,3.24,2.49,1.96,0.23,0.082
MTR0001,2024-01-22 00:15:00,222.88,220.45,221.13,3.24,2.49,1.96,0.23,0.082
MTR0001,2024-01-22 00:30:00,222.88,220.45,221.13,3.24,2.49,1.96,0.23,0.082
MTR0001,2024-01-22 00:45:00,222.88,220.45,221.13,3.24,2.49,1.96,0.23,0.082
MTR0001,2024-01-22 01:00:00,224.15,224.38,225.46,2.56,2.16,2.84,0.247,0.078
MTR0001,2024-01-22 01:15:00,224.15,224.38,225.46,2.56,2.16,2.84,0.247,0.078
MTR0001,2024-01-22 01:30:00,224.15,224.38,225.46,2.56,2.16,2.84,0.247,0.078
MTR0001,2024-01-22 01:45:00,224.15,224.38,225.46,2.56,2.16,2.84,0.247,0.078
MTR0001,2024-01-22 02:00:00,223.62,223.51,222.43,1.72,3.67,2.56,0.195,0.132
MTR0001,2024-01-22 02:15:00,223.62,223.51,222.43,1.72,3.67,2.56,0.195,0.132
MTR0001,2024-01-22 02:30:00,223.62,223.51,222.43,1.72,3.67,2.56,0.195,0.132
MTR0001,2024-01-22 02:45:00,223.62,223.51,222.43,1.72,3.67,2.56,0.195,0.132
MTR0001,2024-01-22 03:00:00,216.08,212.63,216.43,2.69,2.47,2.64,0.221,0.075
MTR0001,2024-01-22 03:15:00,216.08,212.63,216.43,2.69,2.47,2.64,0.221,0.075
MTR0001,2024-01-22 03:30:00,216.08,212.63,216.43,2.69,2.47,2.64,0.221,0.075
MTR0001,2024-01-22 03:45:00,216.08,212.63,216.43,2.69,2.47,2.64,0.221,0.075
MTR0001,2024-01-22 04:00:00,217.4,219.44,217.14,1.41,3.85,2.65,0.237,0.084
MTR0001,2024-01-22 04:15:00,217.4,219.44,217.14,1.41,3.85,2.65,0.237,0.084
MTR0001,2024-01-22 04:30:00,217.4,219.44,217.14,1.41,3.85,2.65,0.237,0.084
MTR0001,2024-01-22 04:45:00,217.4,219.44,217.14,1.41,3.85,2.65,0.237,0.084
MTR0001,2024-01-22 05:00:00,223.57,224.62,223.88,2.19,2.67,2.4,0.216,0.119
MTR0001,2024-01-22 05:15:00,223.57,224.62,223.88,2.19,2.67,2.4,0.216,0.119
MTR0001,2024-01-22 05:30:00,223.57,224.62,223.88,2.19,2.67,2.4,0.216,0.119
MTR0001,2024-01-22 05:45:00,223.57,224.62,223.88,2.19,2.67,2.4,0.216,0.119
MTR0001,2024-01-22 06:00:00,220.57,223.42,224.37,5.14,3.16,7.37,0.423,0.229
MTR0001,2024-01-22 06:15:00,220.57,223.42,224.37,5.14,3.16,7.37,0.423,0.229
MTR0001,2024-01-22 06:30:00,220.57,223.42,224.37,5.14,3.16,7.37,0.423,0.229
MTR0001,2024-01-22 06:45:00,220.57,223.42,224.37,5.14,3.16,7.37,0.423,0.229
MTR0001,2024-01-22 07:00:00,222.35,223.49,222.22,5.91,4.32,7.33,0.461,0.298
MTR0001,2024-01-22 07:15:00,222.35,223.49,222.22,5.91,4.32,7.33,0.461,0.298
MTR0001,2024-01-22 07:30:00,222.35,223.49,222.22,5.91,4.32,7.33,0.461,0.298
MTR0001,2024-01-22 07:45:00,222.35,223.49,222.22,5.91,4.32,7.33,0.461,0.298
MTR0001,2024-01-22 08:00:00,225.45,226.17,225.36,8.74,6.0,3.72,0.536,0.216
MTR0001,2024-01-22 08:15:00,225.45,226.17,225.36,8.74,6.0,3.72,0.536,0.216
MTR0001,2024-01-22 08:30:00,225.45,226.17,225.36,8.74,6.0,3.72,0.536,0.216
MTR0001,2024-01-22 08:45:00,225.45,226.17,225.36,8.74,6.0,3.72,0.536,0.216
MTR0001,2024-01-22 09:00:00,213.38,214.53,214.55,6.47,5.26,7.57,0.514,0.247
MTR0001,2024-01-22 09:15:00,213.38,214.53,214.55,6.47,5.26,7.57,0.514,0.247
MTR0001,2024-01-22 09:30:00,213.38,214.53,214.55,6.47,5.26,7.57,0.514,0.247
MTR0001,2024-01-22 09:45:00,213.38,214.53,214.55,6.47,5.26,7.57,0.514,0.247
MTR0001,2024-01-22 10:00:00,230.12,230.37,232.08,5.32,7.94,6.95,0.552,0.34
MTR0001,2024-01-22 10:15:00,230.12,230.37,232.08,5.32,7.94,6.95,0.552,0.34
MTR0001,2024-01-22 10:30:00,230.12,230.37,232.08,5.32,7.94,6.95,0.552,0.34
MTR0001,2024-01-22 10:45:00,230.12,230.37,232.08,5.32,7.94,6.95,0.552,0.34
MTR0001,2024-01-22 11:00:00,214.01,211.62,214.21,6.68,3.78,10.06,0.572,0.311
MTR0001,2024-01-22 11:15:00,214.01,211.62,214.21,6.68,3.78,10.06,0.572,0.311
MTR0001,2024-01-22 11:30:00,214.01,211.62,214.21,6.68,3.78,10.06,0.572,0.311
MTR0001,2024-01-22 11:45:00,214.01,211.62,214.21,6.68,3.78,10.06,0.572,0.311
MTR0001,2024-01-22 12:00:00,217.97,221.79,219.59,4.93,8.57,6.87,0.607,0.318
MTR0001,2024-01-22 12:15:00,217.97,221.79,219.59,4.93,8.57,6.87,0.607,0.318
MTR0001,2024-01-22 12:30:00,217.97,221.79,219.59,4.93,8.57,6.87,0.607,0.318
MTR0001,2024-01-22 12:45:00,217.97,221.79,219.59,4.93,8.57,6.87,0.607,0.318
MTR0001,2024-01-22 13:00:00,222.96,224.09,224.18,5.94,7.6,7.09,0.61,0.28
MTR0001,2024-01-22 13:15:00,222.96,224.09,224.18,5.94,7.6,7.09,0.61,0.28
MTR0001,2024-01-22 13:30:00,222.96,224.09,224.18,5.94,7.6,7.09,0.61,0.28
MTR0001,2024-01-22 13:45:00,222.96,224.09,224.18,5.94,7.6,7.09,0.61,0.28
MTR0001,2024-01-22 14:00:00,214.51,212.96,214.78,6.67,6.09,7.13,0.537,0.274
MTR0001,2024-01-22 14:15:00,214.51,212.96,214.78,6.67,6.09,7.13,0.537,0.274
MTR0001,2024-01-22 14:30:00,214.51,212.96,214.78,6.67,6.09,7.13,0.537,0.274
MTR0001,2024-01-22 14:45:00,214.51,212.96,214.78,6.67,6.09,7.13,0.537,0.274
MTR0001,2024-01-22 15:00:00,211.1,209.63,212.52,3.69,9.53,6.54,0.576,0.224
MTR0001,2024-01-22 15:15:00,211.1,209.63,212.52,3.69,9.53,6.54,0.576,0.224
MTR0001,2024-01-22 15:30:00,211.1,209.63,212.52,3.69,9.53,6.54,0.576,0.224
MTR0001,2024-01-22 15:45:00,211.1,209.63,212.52,3.69,9.53,6.54,0.576,0.224
MTR0001,2024-01-22 16:00:00,219.14,221.04,220.16,5.82,3.76,8.68,0.545,0.237
MTR0001,2024-01-22 16:15:00,219.14,221.04,220.16,5.82,3.76,8.68,0.545,0.237
MTR0001,2024-01-22 16:30:00,219.14,221.04,220.16,5.82,3.76,8.68,0.545,0.237
MTR0001,2024-01-22 16:45:00,219.14,221.04,220.16,5.82,3.76,8.68,0.545,0.237
MTR0001,2024-01-22 17:00:00,226.66,228.67,229.82,5.75,4.06,7.27,0.471,0.284
MTR0001,2024-01-22 17:15:00,226.66,228.67,229.82,5.75,4.06,7.27,0.471,0.284
MTR0001,2024-01-22 17:30:00,226.66,228.67,229.82,5.75,4.06,7.27,0.471,0.284
MTR0001,2024-01-22 17:45:00,226.66,228.67,229.82,5.75,4.06,7.27,0.471,0.284
MTR0001,2024-01-22 18:00:00,228.13,231.39,228.2,5.18,4.37,6.7,0.493,0.208
MTR0001,2024-01-22 18:15:00,228.13,231.39,228.2,5.18,4.37,6.7,0.493,0.208
MTR0001,2024-01-22 18:30:00,228.13,231.39,228.2,5.18,4.37,6.7,0.493,0.208
MTR0001,2024-01-22 18:45:00,228.13,231.39,228.2,5.18,4.37,6.7,0.493,0.208
MTR0001,2024-01-22 19:00:00,223.84,225.13,226.35,5.74,4.79,3.87,0.46,0.149
MTR0001,2024-01-22 19:15:00,223.84,225.13,226.35,5.74,4.79,3.87,0.46,0.149
MTR0001,2024-01-22 19:30:00,223.84,225.13,226.35,5.74,4.79,3.87,0.46,0.149
MTR0001,2024-01-22 19:45:00,223.84,225.13,226.35,5.74,4.79,3.87,0.46,0.149
MTR0001,2024-01-22 20:00:00,218.13,215.79,217.51,6.23,4.47,3.11,0.413,0.152
MTR0001,2024-01-22 20:15:00,218.13,215.79,217.51,6.23,4.47,3.11,0.413,0.152
MTR0001,2024-01-22 20:30:00,218.13,215.79,217.51,6.23,4.47,3.11,0.413,0.152
MTR0001,2024-01-22 20:45:00,218.13,215.79,217.51,6.23,4.47,3.11,0.413,0.152
MTR0001,2024-01-22 21:00:00,224.12,230.47,232.24,5.51,3.94,3.01,0.367,0.199
MTR0001,2024-01-22 21:15:00,224.12,230.47,232.24,5.51,3.94,3.01,0.367,0.199
MTR0001,2024-01-22 21:30:00,224.12,230.47,232.24,5.51,3.94,3.01,0.367,0.199
MTR0001,2024-01-22 21:45:00,224.12,230.47,232.24,5.51,3.94,3.01,0.367,0.199
MTR0001,2024-01-22 22:00:00,210.35,207.63,209.32,4.29,3.97,3.59,0.323,0.168
MTR0001,2024-01-22 22:15:00,210.35,207.63,209.32,4.29,3.97,3.59,0.323,0.168
MTR0001,2024-01-22 22:30:00,210.35,207.63,209.32,4.29,3.97,3.59,0.323,0.168
MTR0001,2024-01-22 22:45:00,210.35,207.63,209.32,4.29,3.97,3.59,0.323,0.168
MTR0001,2024-01-22 23:00:00,212.29,216.06,216.43,3.77,3.27,4.26,0.348,0.14
MTR0001,2024-01-22 23:15:00,212.29,216.06,216.43,3.77,3.27,4.26,0.348,0.14
MTR0001,2024-01-22 23:30:00,212.29,216.06,216.43,3.77,3.27,4.26,0.348,0.14
MTR0001,2024-01-22 23:45:00,212.29,216.06,216.43,3.77,3.27,4.26,0.348,0.14
MTR0001,2024-01-23 00:00:00,232.7,229.14,229.81,2.26,2.78,2.74,0.227,0.098
MTR0001,2024-01-23 00:15:00,232.7,229.14,229.81,2.26,2.78,2.74,0.227,0.098
MTR0001,2024-01-23 00:30:00,232.7,229.14,229.81,2.26,2.78,2.74,0.227,0.098
MTR0001,2024-01-23 00:45:00,232.7,229.14,229.81,2.26,2.78,2.74,0.227,0.098
MTR0001,2024-01-23 01:00:00,215.84,215.26,213.92,2.13,2.89,2.94,0.235,0.088
MTR0001,2024-01-23 01:15:00,215.84,215.26,213.92,2.13,2.89,2.94,0.235,0.088
MTR0001,2024-01-23 01:30:00,215.84,215.26,213.92,2.13,2.89,2.94,0.235,0.088
MTR0001,2024-01-23 01:45:00,215.84,215.26,213.92,2.13,2.89,2.94,0.235,0.088
MTR0001,2024-01-23 02:00:00,224.6,226.45,226.01,2.35,3.18,2.77,0.249,0.09
MTR0001,2024-01-23 02:15:00,224.6,226.45,226.01,2.35,3.18,2.77,0.249,0.09
MTR0001,2024-01-23 02:30:00,224.6,226.45,226.01,2.35,3.18,2.77,0.249,0.09
MTR0001,2024-01-23 02:45:00,224.6,226.45,226.01,2.35,3.18,2.77,0.249,0.09
MTR0001,2024-01-23 03:00:00,218.87,219.47,218.94,2.47,2.69,2.72,0.196,0.114
MTR0001,2024-01-23 03:15:00,218.87,219.47,218.94,2.47,2.69,2.72,0.196,0.114
MTR0001,2024-01-23 03:30:00,218.87,219.47,218.94,2.47,2.69,2.72,0.196,0.114
MTR0001,2024-01-23 03:45:00,218.87,219.47,218.94,2.47,2.69,2.72,0.196,0.114
MTR0001,2024-01-23 04:00:00,222.89,220.6,220.32,2.7,1.61,3.86,0.234,0.101
MTR0001,2024-01-23 04:15:00,222.89,220.6,220.32,2.7,1.61,3.86,0.234,0.101
MTR0001,2024-01-23 04:30:00,222.89,220.6,220.32,2.7,1.61,3.86,0.234,0.101
MTR0001,2024-01-23 04:45:00,222.89,220.6,220.32,2.7,1.61,3.86,0.234,0.101
MTR0001,2024-01-23 05:00:00,209.17,215.77,212.1,2.28,3.01,2.59,0.227,0.086
MTR0001,2024-01-23 05:15:00,209.17,215.77,212.1,2.28,3.01,2.59,0.227,0.086
MTR0001,2024-01-23 05:30:00,209.17,215.77,212.1,2.28,3.01,2.59,0.227,0.086
MTR0001,2024-01-23 05:45:00,209.17,215.77,212.1,2.28,3.01,2.59,0.227,0.086
MTR0001,2024-01-23 06:00:00,228.93,231.61,230.15,5.2,2.58,8.13,0.441,0.257
MTR0001,2024-01-23 06:15:00,228.93,231.61,230.15,5.2,2.58,8.13,0.441,0.257
MTR0001,2024-01-23 06:30:00,228.93,231.61,230.15,5.2,2.58,8.13,0.441,0.257
MTR0001,2024-01-23 06:45:00,228.93,231.61,230.15,5.2,2.58,8.13,0.441,0.257
MTR0001,2024-01-23 07:00:00,211.31,213.04,214.14,3.1,8.1,5.98,0.467,0.254
MTR0001,2024-01-23 07:15:00,211.31,213.04,214.14,3.1,8.1,5.98,0.467,0.254
MTR0001,2024-01-23 07:30:00,211.31,213.04,214.14,3.1,8.1,5.98,0.467,0.254
MTR0001,2024-01-23 07:45:00,211.31,213.04,214.14,3.1,8.1,5.98,0.467,0.254
MTR0001,2024-01-23 08:00:00,220.68,222.42,221.93,3.89,8.13,6.39,0.525,0.295
MTR0001,2024-01-23 08:15:00,220.68,222.42,221.93,3.89,8.13,6.39,0.525,0.295
MTR0001,2024-01-23 08:30:00,220.68,222.42,221.93,3.89,8.13,6.39,0.525,0.295
MTR0001,2024-01-23 08:45:00,220.68,222.42,221.93,3.89,8.13,6.39,0.525,0.295
MTR0001,2024-01-23 09:00:00,225.94,227.4,226.07,4.77,7.92,6.84,0.576,0.294
MTR0001,2024-01-23 09:15:00,225.94,227.4,226.07,4.77,7.92,6.84,0.576,0.294
MTR0001,2024-01-23 09:30:00,225.94,227.4,226.07,4.77,7.92,6.84,0.576,0.294
MTR0001,2024-01-23 09:45:00,225.94,227.4,226.07,4.77,7.92,6.84,0.576,0.294
MTR0001,2024-01-23 10:00:00,213.84,211.6,212.69,7.01,6.64,6.87,0.576,0.299
MTR0001,2024-01-23 10:15:00,213.84,211.6,212.69,7.01,6.64,6.87,0.576,0.299
MTR0001,2024-01-23 10:30:00,213.84,211.6,212.69,7.01,6.64,6.87,0.576,0.299
MTR0001,2024-01-23 10:45:00,213.84,211.6,212.69,7.01,6.64,6.87,0.576,0.299
MTR0001,2024-01-23 11:00:00,224.23,225.03,224.57,3.88,9.57,7.06,0.606,0.293
MTR0001,2024-01-23 11:15:00,224.23,225.03,224.57,3.88,9.57,7.06,0.606,0.293
MTR0001,2024-01-23 11:30:00,224.23,225.03,224.57,3.88,9.57,7.06,0.606,0.293
MTR0001,2024-01-23 11:45:00,224.23,225.03,224.57,3.88,9.57,7.06,0.606,0.293
MTR0001,2024-01-23 12:00:00,211.36,212.35,211.11,5.4,8.4,6.91,0.548,0.289
MTR0001,2024-01-23 12:15:00,211.36,212.35,211.11,5.4,8.4,6.91,0.548,0.289
MTR0001,2024-01-23 12:30:00,211.36,212.35,211.11,5.4,8.4,6.91,0.548,0.289
MTR0001,2024-01-23 12:45:00,211.36,212.35,211.11,5.4,8.4,6.91,0.548,0.289
MTR0001,2024-01-23 13:00:00,222.99,225.71,222.95,3.78,10.09,7.31,0.623,0.279
MTR0001,2024-01-23 13:15:00,222.99,225.71,222.95,3.78,10.09,7.31,0.623,0.279
MTR0001,2024-01-23 13:30:00,222.99,225.71,222.95,3.78,10.09,7.31,0.623,0.279
MTR0001,2024-01-23 13:45:00,222.99,225.71,222.95,3.78,10.09,7.31,0.623,0.279
MTR0001,2024-01-23 14:00:00,214.66,213.78,212.33,6.33,6.41,6.83,0.564,0.216
MTR0001,2024-01-23 14:15:00,214.66,213.78,212.33,6.33,6.41,6.83,0.564,0.216
MTR0001,2024-01-23 14:30:00,214.66,213.78,212.33,6.33,6.41,6.83,0.564,0.216
MTR0001,2024-01-23 14:45:00,214.66,213.78,212.33,6.33,6.41,6.83,0.564,0.216
MTR0001,2024-01-23 15:00:00,215.68,217.2,218.3,8.41,6.34,4.68,0.505,0.317
MTR0001,2024-01-23 15:15:00,215.68,217.2,218.3,8.41,6.34,4.68,0.505,0.317
MTR0001,2024-01-23 15:30:00,215.68,217.2,218.3,8.41,6.34,4.68,0.505,0.317
MTR0001,2024-01-23 15:45:00,215.68,217.2,218.3,8.41,6.34,4.68,0.505,0.317
MTR0001,2024-01-23 16:00:00,217.71,220.6,223.11,5.93,6.12,6.19,0.518,0.256
MTR0001,2024-01-23 16:15:00,217.71,220.6,223.11,5.93,6.12,6.19,0.518,0.256
MTR0001,2024-01-23 16:30:00,217.71,220.6,223.11,5.93,6.12,6.19,0.518,0.256
MTR0001,2024-01-23 16:45:00,217.71,220.6,223.11,5.93,6.12,6.19,0.518,0.256
MTR0001,2024-01-23 17:00:00,221.5,223.38,222.96,5.76,5.44,6.04,0.483,0.261
MTR0001,2024-01-23 17:15:00,221.5,223.38,222.96,5.76,5.44,6.04,0.483,0.261
MTR0001,2024-01-23 17:30:00,221.5,223.38,222.96,5.76,5.44,6.04,0.483,0.261
MTR0001,2024-01-23 17:45:00,221.5,223.38,222.96,5.76,5.44,6.04,0.483,0.261
MTR0001,2024-01-23 18:00:00,217.24,223.31,219.72,5.49,3.73,6.55,0.466,0.238
MTR0001,2024-01-23 18:15:00,217.24,223.31,219.72,5.49,3.73,6.55,0.466,0.238
MTR0001,2024-01-23 18:30:00,217.24,223.31,219.72,5.49,3.73,6.55,0.466,0.238
MTR0001,2024-01-23 18:45:00,217.24,223.31,219.72,5.49,3.73,6.55,0.466,0.238
