idmeter,timestamp,vr,vs,vt,ir,is,it,wh,varh
MTR0001,2024-01-08 06:45:00,219.53,222.92,222.19,5.07,5.17,5.33,0.482,0.201
MTR0001,2024-01-08 07:00:00,219.58,219.42,221.95,5.58,5.88,5.88,0.459,0.261
MTR0001,2024-01-08 07:15:00,220.84,221.63,217.25,5.83,5.28,5.85,0.509,0.178
MTR0001,2024-01-08 07:30:00,218.58,221.99,224.34,5.53,5.49,5.74,0.443,0.277
MTR0001,2024-01-08 07:45:00,221.27,220.75,220.84,5.75,5.38,5.82,0.49,0.238
MTR0001,2024-01-08 08:00:00,218.92,219.3,223.87,5.95,6.15,6.24,0.566,0.182
MTR0001,2024-01-08 08:15:00,218.79,221.01,224.86,5.9,5.84,6.5,0.512,0.214
MTR0001,2024-01-08 08:30:00,220.71,220.48,222.13,6.21,5.98,6.46,0.533,0.305
MTR0001,2024-01-08 08:45:00,220.74,218.76,218.81,5.8,5.9,6.21,0.482,0.275
MTR0001,2024-01-08 09:00:00,224.24,224.4,219.76,6.6,6.24,6.63,0.579,0.315
MTR0001,2024-01-08 09:15:00,220.04,222.44,219.09,6.22,6.14,6.56,0.537,0.269
MTR0001,2024-01-08 09:30:00,222.6,221.55,221.37,6.65,6.38,6.56,0.555,0.259
MTR0001,2024-01-08 09:45:00,220.12,223.53,223.07,6.36,6.46,6.25,0.508,0.319
MTR0001,2024-01-08 10:00:00,220.48,220.19,223.5,6.75,6.46,6.94,0.61,0.24
MTR0001,2024-01-08 10:15:00,218.96,220.34,221.54,6.46,6.28,7.03,0.592,0.27
MTR0001,2024-01-08 10:30:00,219.29,221.1,223.62,6.73,6.53,6.91,0.612,0.208
MTR0001,2024-01-08 10:45:00,223.85,222.14,221.08,6.65,6.43,6.81,0.565,0.283
MTR0001,2024-01-08 11:00:00,222.17,221.32,219.69,6.78,6.72,7.06,0.587,0.255
MTR0001,2024-01-08 11:15:00,221.8,220.07,221.02,6.55,6.81,7.13,0.595,0.293
MTR0001,2024-01-08 11:30:00,219.01,222.62,220.11,6.6,6.65,6.94,0.578,0.315
MTR0001,2024-01-08 11:45:00,221.26,220.77,220.58,6.81,6.73,7.15,0.568,0.31
MTR0001,2024-01-08 12:00:00,220.7,221.64,221.22,7.01,6.57,7.18,0.605,0.271
MTR0001,2024-01-08 12:15:00,219.57,224.91,221.49,6.97,6.82,7.15,0.588,0.298
MTR0001,2024-01-08 12:30:00,220.02,222.53,223.59,6.84,6.96,6.88,0.583,0.32
MTR0001,2024-01-08 12:45:00,220.38,220.86,220.9,6.96,6.7,7.36,0.573,0.341
MTR0001,2024-01-08 13:00:00,220.85,221.71,220.85,6.96,6.53,6.92,0.627,0.291
MTR0001,2024-01-08 13:15:00,220.78,221.09,220.6,6.48,6.45,7.31,0.593,0.298
MTR0001,2024-01-08 13:30:00,220.03,222.62,223.59,7.04,6.67,6.68,0.569,0.307
MTR0001,2024-01-08 13:45:00,221.27,220.58,222.09,6.79,7.02,6.82,0.643,0.211
MTR0001,2024-01-08 14:00:00,223.89,219.44,220.73,6.6,6.62,7.06,0.597,0.319
MTR0001,2024-01-08 14:15:00,220.8,223.95,220.04,6.87,6.7,6.73,0.57,0.309
MTR0001,2024-01-08 14:30:00,222.12,219.45,222.0,6.49,6.5,6.94,0.598,0.238
MTR0001,2024-01-08 14:45:00,223.02,220.05,221.27,6.52,6.56,6.95,0.57,0.302
MTR0001,2024-01-08 15:00:00,218.87,223.81,222.24,6.33,6.13,6.48,0.559,0.256
MTR0001,2024-01-08 15:15:00,218.67,219.1,221.18,6.21,5.95,6.55,0.529,0.273
MTR0001,2024-01-08 15:30:00,218.78,221.18,222.26,6.44,6.02,6.59,0.535,0.243
MTR0001,2024-01-08 15:45:00,220.14,220.71,221.55,6.47,6.44,6.56,0.53,0.28
MTR0001,2024-01-08 16:00:00,218.54,220.09,219.73,6.19,5.88,6.29,0.518,0.287
MTR0001,2024-01-08 16:15:00,223.07,219.9,220.65,5.98,5.96,6.22,0.512,0.287
MTR0001,2024-01-08 16:30:00,220.86,221.13,221.69,5.68,5.71,6.36,0.511,0.272
MTR0001,2024-01-08 16:45:00,220.37,222.73,218.4,6.15,6.02,6.12,0.521,0.244
MTR0001,2024-01-08 17:00:00,221.4,223.58,221.66,5.52,5.75,5.97,0.514,0.222
MTR0001,2024-01-08 17:15:00,218.18,220.22,219.84,5.76,5.72,5.9,0.533,0.201
MTR0001,2024-01-08 17:30:00,222.7,222.34,219.67,5.87,5.84,6.01,0.513,0.277
MTR0001,2024-01-08 17:45:00,220.9,224.15,218.71,5.45,5.74,5.61,0.495,0.19
MTR0001,2024-01-08 18:00:00,220.83,220.4,222.37,5.32,5.43,5.64,0.456,0.276
MTR0001,2024-01-08 18:15:00,222.12,220.08,220.71,5.18,5.06,5.18,0.408,0.213
MTR0001,2024-01-08 18:30:00,220.92,221.05,219.13,5.13,5.26,5.54,0.452,0.179
MTR0001,2024-01-08 18:45:00,219.33,222.58,220.43,5.24,5.18,5.47,0.474,0.178
MTR0001,2024-01-08 19:00:00,221.83,223.7,221.05,5.04,4.77,5.25,0.396,0.154
MTR0001,2024-01-08 19:15:00,221.67,222.37,219.56,4.88,4.87,5.02,0.479,0.176
MTR0001,2024-01-08 19:30:00,221.04,223.33,220.59,4.69,4.83,4.76,0.398,0.235
MTR0001,2024-01-08 19:45:00,220.25,220.85,223.07,4.41,4.75,5.26,0.411,0.172
MTR0001,2024-01-08 20:00:00,220.48,219.83,223.7,4.37,4.14,4.83,0.378,0.205
MTR0001,2024-01-08 20:15:00,221.58,217.59,222.24,4.31,4.35,4.73,0.367,0.188
MTR0001,2024-01-08 20:30:00,219.62,221.91,222.52,4.61,4.24,4.96,0.413,0.158
MTR0001,2024-01-08 20:45:00,221.0,222.66,218.15,4.74,4.43,4.39,0.391,0.198
MTR0001,2024-01-08 21:00:00,219.82,218.53,222.06,4.35,4.01,4.36,0.35,0.166
MTR0001,2024-01-08 21:15:00,219.74,221.07,221.09,4.09,4.0,4.31,0.362,0.138
MTR0001,2024-01-08 21:30:00,219.15,224.29,220.22,4.04,3.95,4.56,0.36,0.208
MTR0001,2024-01-08 21:45:00,221.79,223.23,222.02,4.03,4.19,4.28,0.322,0.21
MTR0001,2024-01-08 22:00:00,220.63,222.05,222.75,3.79,3.98,3.63,0.312,0.165
MTR0001,2024-01-08 22:15:00,220.96,221.46,220.75,3.92,4.05,4.23,0.387,0.13
MTR0001,2024-01-08 22:30:00,220.85,220.25,220.52,3.8,3.8,4.07,0.308,0.165
MTR0001,2024-01-08 22:45:00,219.71,218.93,219.83,3.74,3.97,4.06,0.338,0.172
MTR0001,2024-01-08 23:00:00,222.3,223.29,219.81,3.61,3.87,3.85,0.301,0.16
MTR0001,2024-01-08 23:15:00,222.62,218.01,221.43,3.67,3.8,4.03,0.363,0.15
MTR0001,2024-01-08 23:30:00,217.86,222.29,223.07,3.72,3.95,4.0,0.325,0.145
MTR0001,2024-01-08 23:45:00,222.92,221.7,219.43,3.49,3.73,3.77,0.347,0.155
MTR0001,2024-01-09 00:00:00,221.02,220.58,222.42,2.7,2.72,2.77,0.252,0.115
MTR0001,2024-01-09 00:15:00,220.62,222.98,220.43,2.4,2.37,2.61,0.188,0.116
MTR0001,2024-01-09 00:30:00,220.04,221.33,222.84,2.51,2.56,2.78,0.246,0.111
MTR0001,2024-01-09 00:45:00,220.92,224.0,222.86,2.69,2.6,2.72,0.248,0.096
MTR0001,2024-01-09 01:00:00,217.61,222.22,224.7,2.67,2.85,2.63,0.24,0.086
MTR0001,2024-01-09 01:15:00,223.32,220.37,222.59,2.43,2.57,2.87,0.262,0.085
MTR0001,2024-01-09 01:30:00,220.89,221.2,222.53,2.56,2.75,2.56,0.198,0.097
MTR0001,2024-01-09 01:45:00,221.61,222.43,224.87,2.49,2.78,2.78,0.212,0.112
MTR0001,2024-01-09 02:00:00,217.27,224.11,220.2,2.61,2.46,2.83,0.19,0.122
MTR0001,2024-01-09 02:15:00,218.07,223.38,224.04,2.28,2.53,2.66,0.185,0.075
MTR0001,2024-01-09 02:30:00,220.8,220.78,224.49,2.9,2.47,2.81,0.229,0.121
MTR0001,2024-01-09 02:45:00,219.5,220.97,221.94,2.9,2.53,2.79,0.257,0.099
MTR0001,2024-01-09 03:00:00,219.93,221.21,220.55,2.54,2.88,2.6,0.224,0.121
MTR0001,2024-01-09 03:15:00,221.47,221.75,220.31,2.99,2.71,2.74,0.229,0.093
MTR0001,2024-01-09 03:30:00,220.85,219.01,221.53,2.88,2.62,2.68,0.262,0.089
MTR0001,2024-01-09 03:45:00,222.22,221.33,221.63,2.81,2.71,2.78,0.261,0.112
MTR0001,2024-01-09 04:00:00,220.01,219.62,222.11,2.72,2.4,2.66,0.203,0.112
MTR0001,2024-01-09 04:15:00,219.51,222.87,218.2,2.49,2.59,2.76,0.217,0.124
MTR0001,2024-01-09 04:30:00,218.59,224.31,220.55,2.61,2.75,3.25,0.243,0.134
MTR0001,2024-01-09 04:45:00,219.86,220.46,220.88,2.71,2.44,2.63,0.241,0.108
MTR0001,2024-01-09 05:00:00,221.43,220.9,220.95,2.67,2.43,2.67,0.225,0.111
MTR0001,2024-01-09 05:15:00,221.69,221.42,222.6,2.52,2.46,2.66,0.251,0.08
MTR0001,2024-01-09 05:30:00,219.17,225.44,224.13,2.62,2.64,2.63,0.229,0.095
MTR0001,2024-01-09 05:45:00,219.25,221.19,219.88,2.63,2.84,2.7,0.232,0.125
MTR0001,2024-01-09 06:00:00,222.12,222.32,223.67,5.18,5.14,5.25,0.494,0.172
MTR0001,2024-01-09 06:15:00,221.82,224.07,223.01,4.97,5.1,5.41,0.466,0.16
MTR0001,2024-01-09 06:30:00,218.8,223.36,219.3,5.15,5.05,5.19,0.465,0.19
MTR0001,2024-01-09 06:45:00,220.81,220.71,222.66,5.27,5.21,5.36,0.484,0.177
MTR0001,2024-01-09 07:00:00,221.09,222.41,220.63,5.65,5.59,6.0,0.466,0.297
MTR0001,2024-01-09 07:15:00,220.36,221.03,221.68,5.55,5.62,6.23,0.524,0.207
MTR0001,2024-01-09 07:30:00,223.14,218.67,219.53,5.85,5.56,5.77,0.494,0.245
MTR0001,2024-01-09 07:45:00,220.05,221.51,222.99,5.57,5.77,6.01,0.498,0.216
MTR0001,2024-01-09 08:00:00,221.95,220.81,221.49,6.1,6.1,6.0,0.495,0.302
MTR0001,2024-01-09 08:15:00,220.88,221.72,222.39,6.25,6.2,6.47,0.558,0.247
MTR0001,2024-01-09 08:30:00,222.11,222.7,221.04,6.1,5.97,6.14,0.522,0.259
MTR0001,2024-01-09 08:45:00,222.27,225.45,221.66,5.97,5.93,6.32,0.51,0.246
MTR0001,2024-01-09 09:00:00,218.75,220.8,222.25,6.22,6.54,6.79,0.53,0.323
MTR0001,2024-01-09 09:15:00,220.22,218.71,223.01,6.32,6.27,6.67,0.584,0.208
MTR0001,2024-01-09 09:30:00,222.0,220.77,221.52,6.35,6.11,6.43,0.559,0.25
MTR0001,2024-01-09 09:45:00,220.13,222.61,217.32,6.53,6.31,6.57,0.595,0.25
MTR0001,2024-01-09 10:00:00,219.73,221.78,221.85,6.47,6.49,6.84,0.526,0.288
MTR0001,2024-01-09 10:15:00,222.11,223.61,223.26,6.5,6.74,7.08,0.603,0.277
MTR0001,2024-01-09 10:30:00,221.31,223.47,220.33,6.52,6.5,6.55,0.526,0.298
MTR0001,2024-01-09 10:45:00,223.45,221.9,224.5,6.47,6.36,6.71,0.626,0.264
MTR0001,2024-01-09 11:00:00,219.48,219.49,221.17,6.75,6.72,6.98,0.569,0.317
MTR0001,2024-01-09 11:15:00,221.06,218.7,223.14,6.47,6.43,6.89,0.602,0.244
MTR0001,2024-01-09 11:30:00,223.43,221.05,220.24,6.87,6.64,6.9,0.613,0.2
MTR0001,2024-01-09 11:45:00,220.67,221.02,222.37,6.79,6.91,7.04,0.598,0.281
MTR0001,2024-01-09 12:00:00,221.69,221.75,220.91,6.9,6.66,6.99,0.627,0.223
MTR0001,2024-01-09 12:15:00,220.95,217.88,219.02,6.79,6.68,7.09,0.568,0.331
MTR0001,2024-01-09 12:30:00,221.68,217.62,223.55,6.71,6.86,7.2,0.599,0.251
MTR0001,2024-01-09 12:45:00,217.75,221.06,220.33,7.0,6.72,6.93,0.632,0.202
MTR0001,2024-01-09 13:00:00,219.69,221.43,224.35,6.75,6.87,7.04,0.605,0.306
MTR0001,2024-01-09 13:15:00,219.84,223.19,220.45,6.83,6.59,6.96,0.621,0.233
MTR0001,2024-01-09 13:30:00,220.86,222.63,218.4,7.09,6.66,6.73,0.635,0.268
MTR0001,2024-01-09 13:45:00,220.45,222.9,221.36,6.85,6.94,7.14,0.649,0.215
MTR0001,2024-01-09 14:00:00,218.18,221.84,221.92,6.84,6.36,7.04,0.551,0.292
MTR0001,2024-01-09 14:15:00,223.41,221.73,218.84,6.45,6.31,6.62,0.556,0.28
MTR0001,2024-01-09 14:30:00,220.78,219.92,221.41,6.61,6.58,6.97,0.604,0.257
MTR0001,2024-01-09 14:45:00,222.69,222.57,222.11,6.6,6.6,6.91,0.541,0.316
MTR0001,2024-01-09 15:00:00,221.83,220.93,220.22,6.27,6.41,6.51,0.554,0.258
MTR0001,2024-01-09 15:15:00,219.4,221.27,223.29,6.52,6.45,6.75,0.55,0.341
MTR0001,2024-01-09 15:30:00,220.68,222.57,220.62,6.73,6.6,6.61,0.608,0.236
MTR0001,2024-01-09 15:45:00,220.31,221.5,222.15,6.06,6.43,6.97,0.563,0.298
MTR0001,2024-01-09 16:00:00,222.95,220.54,219.92,6.03,5.97,6.38,0.54,0.225
MTR0001,2024-01-09 16:15:00,220.79,220.18,219.87,6.22,6.14,6.43,0.567,0.234
MTR0001,2024-01-09 16:30:00,216.37,220.64,220.56,5.89,6.0,6.2,0.521,0.274
MTR0001,2024-01-09 16:45:00,219.08,220.45,222.24,5.95,5.96,6.11,0.537,0.256
MTR0001,2024-01-09 17:00:00,219.22,220.14,220.82,5.54,5.64,5.58,0.517,0.209
MTR0001,2024-01-09 17:15:00,218.92,220.13,220.87,5.66,5.58,5.76,0.501,0.179
MTR0001,2024-01-09 17:30:00,221.51,222.66,223.27,5.72,5.4,5.8,0.525,0.247
MTR0001,2024-01-09 17:45:00,221.73,221.73,221.09,5.59,5.79,5.87,0.485,0.242
MTR0001,2024-01-09 18:00:00,222.08,220.24,220.82,5.1,5.08,5.26,0.471,0.182
MTR0001,2024-01-09 18:15:00,222.98,219.69,220.19,5.35,5.24,5.58,0.445,0.236
MTR0001,2024-01-09 18:30:00,222.39,220.77,223.06,5.36,5.46,5.38,0.473,0.232
MTR0001,2024-01-09 18:45:00,223.77,220.93,223.31,5.27,5.26,5.59,0.478,0.179
MTR0001,2024-01-09 19:00:00,220.43,222.07,221.03,4.89,4.86,5.15,0.423,0.211
MTR0001,2024-01-09 19:15:00,219.87,220.28,226.41,4.92,4.88,5.12,0.422,0.203
MTR0001,2024-01-09 19:30:00,220.64,221.32,220.34,5.09,4.74,5.13,0.419,0.242
MTR0001,2024-01-09 19:45:00,221.75,218.24,221.09,4.59,4.89,5.04,0.454,0.14
MTR0001,2024-01-09 20:00:00,220.77,221.23,220.86,4.46,4.25,4.79,0.373,0.18
MTR0001,2024-01-09 20:15:00,218.66,220.86,219.39,4.49,4.24,4.64,0.379,0.17
MTR0001,2024-01-09 20:30:00,219.64,221.51,219.23,4.56,4.68,5.05,0.472,0.158
MTR0001,2024-01-09 20:45:00,221.65,221.41,220.41,4.6,4.39,4.81,0.402,0.161
MTR0001,2024-01-09 21:00:00,219.2,223.13,219.92,3.98,3.96,4.41,0.318,0.21
MTR0001,2024-01-09 21:15:00,220.42,221.03,220.8,3.79,3.95,4.47,0.385,0.179
MTR0001,2024-01-09 21:30:00,220.32,221.05,220.87,4.23,4.24,4.25,0.397,0.157
MTR0001,2024-01-09 21:45:00,222.85,221.52,221.54,4.27,4.02,3.97,0.356,0.156
MTR0001,2024-01-09 22:00:00,219.96,221.13,220.99,3.79,4.03,4.1,0.358,0.118
MTR0001,2024-01-09 22:15:00,220.61,221.04,222.24,3.73,3.79,3.55,0.35,0.16
MTR0001,2024-01-09 22:30:00,221.93,221.75,220.5,3.55,3.88,3.92,0.322,0.167
MTR0001,2024-01-09 22:45:00,219.6,221.69,222.89,4.11,3.83,3.83,0.299,0.149
MTR0001,2024-01-09 23:00:00,222.28,219.22,221.76,3.8,3.68,3.75,0.333,0.126
MTR0001,2024-01-09 23:15:00,220.39,223.31,224.54,3.59,3.51,3.93,0.305,0.155
MTR0001,2024-01-09 23:30:00,219.7,221.13,222.41,3.72,3.81,4.07,0.377,0.15
MTR0001,2024-01-09 23:45:00,222.58,222.06,221.81,3.66,3.35,3.97,0.328,0.166
MTR0001,2024-01-10 00:00:00,222.77,221.58,220.2,2.59,2.37,2.56,0.207,0.089
MTR0001,2024-01-10 00:15:00,219.09,221.83,220.73,2.7,2.34,2.56,0.203,0.09
MTR0001,2024-01-10 00:30:00,219.84,223.83,220.4,2.42,2.28,2.72,0.202,0.115
MTR0001,2024-01-10 00:45:00,219.88,222.36,221.69,2.57,2.7,2.81,0.245,0.109
MTR0001,2024-01-10 01:00:00,219.24,222.83,222.09,2.65,2.47,2.82,0.223,0.11
MTR0001,2024-01-10 01:15:00,219.79,223.75,222.93,2.37,2.44,2.67,0.227,0.091
MTR0001,2024-01-10 01:30:00,219.45,220.64,220.94,2.62,2.64,2.17,0.202,0.106
MTR0001,2024-01-10 01:45:00,222.45,222.6,225.16,2.75,2.5,2.59,0.203,0.123
MTR0001,2024-01-10 02:00:00,224.88,222.87,223.15,2.7,2.36,2.78,0.236,0.117
MTR0001,2024-01-10 02:15:00,220.45,223.81,220.19,2.86,2.55,2.56,0.19,0.107
MTR0001,2024-01-10 02:30:00,220.14,221.61,222.92,2.54,2.32,3.03,0.204,0.113
MTR0001,2024-01-10 02:45:00,217.72,219.83,221.14,2.8,2.37,2.77,0.26,0.097
MTR0001,2024-01-10 03:00:00,219.79,222.59,222.84,2.72,2.45,2.65,0.172,0.128
MTR0001,2024-01-10 03:15:00,218.8,221.95,220.87,2.72,2.58,2.49,0.209,0.104
MTR0001,2024-01-10 03:30:00,221.6,220.39,221.18,2.86,2.75,2.86,0.222,0.133
MTR0001,2024-01-10 03:45:00,220.5,224.08,222.56,2.75,2.84,2.86,0.252,0.135
MTR0001,2024-01-10 04:00:00,221.47,222.88,222.84,2.46,2.5,2.87,0.211,0.134
MTR0001,2024-01-10 04:15:00,220.77,220.13,220.41,2.73,2.46,2.6,0.242,0.071
MTR0001,2024-01-10 04:30:00,220.43,222.1,223.45,2.73,2.49,2.9,0.253,0.128
MTR0001,2024-01-10 04:45:00,224.1,218.51,219.18,2.82,2.84,2.6,0.279,0.088
MTR0001,2024-01-10 05:00:00,220.19,221.6,221.68,2.37,3.01,2.8,0.225,0.096
MTR0001,2024-01-10 05:15:00,220.28,221.18,222.46,2.91,2.7,2.85,0.247,0.112
MTR0001,2024-01-10 05:30:00,222.02,220.51,221.58,2.64,2.46,3.07,0.257,0.114
MTR0001,2024-01-10 05:45:00,222.01,223.3,221.46,2.41,2.58,2.94,0.244,0.115
MTR0001,2024-01-10 06:00:00,222.14,221.29,221.06,5.32,5.32,5.54,0.471,0.184
MTR0001,2024-01-10 06:15:00,222.46,221.16,223.31,4.99,5.53,5.46,0.488,0.161
MTR0001,2024-01-10 06:30:00,220.71,223.29,221.67,5.13,5.06,5.38,0.481,0.177
MTR0001,2024-01-10 06:45:00,221.71,223.04,220.68,5.12,4.94,5.47,0.417,0.245
MTR0001,2024-01-10 07:00:00,220.56,220.77,222.14,5.92,5.85,5.58,0.505,0.258
MTR0001,2024-01-10 07:15:00,220.02,222.35,223.07,5.51,5.75,6.01,0.495,0.288
MTR0001,2024-01-10 07:30:00,220.71,221.27,221.79,5.49,5.57,5.98,0.489,0.205
MTR0001,2024-01-10 07:45:00,218.28,220.85,221.92,5.81,5.7,6.22,0.471,0.287
MTR0001,2024-01-10 08:00:00,223.8,221.14,222.04,6.12,5.83,6.14,0.514,0.264
MTR0001,2024-01-10 08:15:00,221.68,217.34,219.96,6.27,5.88,6.19,0.532,0.275
MTR0001,2024-01-10 08:30:00,219.07,222.69,223.79,6.32,6.41,6.13,0.577,0.267
MTR0001,2024-01-10 08:45:00,221.25,220.9,221.37,5.93,5.97,6.06,0.538,0.209
MTR0001,2024-01-10 09:00:00,222.56,219.12,222.38,6.32,6.33,6.77,0.543,0.298
MTR0001,2024-01-10 09:15:00,220.3,218.59,221.22,6.39,6.28,6.69,0.506,0.296
MTR0001,2024-01-10 09:30:00,221.38,219.84,223.17,6.35,6.32,6.56,0.578,0.233
MTR0001,2024-01-10 09:45:00,221.26,221.84,221.56,6.05,6.25,6.57,0.515,0.293
MTR0001,2024-01-10 10:00:00,222.77,223.36,219.62,6.81,6.5,6.96,0.581,0.272
MTR0001,2024-01-10 10:15:00,223.1,222.11,219.5,6.7,6.69,6.85,0.532,0.306
MTR0001,2024-01-10 10:30:00,223.04,221.17,218.54,6.66,6.33,6.93,0.576,0.325
MTR0001,2024-01-10 10:45:00,220.84,224.08,222.26,6.79,6.42,6.77,0.6,0.298
MTR0001,2024-01-10 11:00:00,220.74,224.84,221.64,6.71,6.61,7.27,0.598,0.247
MTR0001,2024-01-10 11:15:00,220.2,220.01,221.94,6.82,6.91,6.77,0.589,0.25
MTR0001,2024-01-10 11:30:00,220.92,222.08,220.02,6.88,6.72,6.77,0.563,0.303
MTR0001,2024-01-10 11:45:00,219.43,221.57,220.3,6.8,6.78,6.99,0.627,0.253
MTR0001,2024-01-10 12:00:00,223.26,222.96,220.44,7.16,6.81,6.96,0.599,0.283
MTR0001,2024-01-10 12:15:00,222.0,221.51,223.97,6.62,6.86,7.19,0.592,0.292
MTR0001,2024-01-10 12:30:00,220.37,222.25,221.33,6.82,6.7,7.29,0.586,0.323
MTR0001,2024-01-10 12:45:00,221.1,223.45,220.72,7.18,6.87,7.06,0.546,0.337
MTR0001,2024-01-10 13:00:00,216.09,221.39,219.79,6.78,6.46,7.04,0.596,0.313
MTR0001,2024-01-10 13:15:00,222.17,223.34,217.99,6.68,6.93,6.83,0.583,0.284
MTR0001,2024-01-10 13:30:00,218.64,223.02,222.93,6.89,6.61,6.92,0.579,0.277
MTR0001,2024-01-10 13:45:00,219.44,220.89,222.42,6.68,6.74,7.04,0.58,0.301
MTR0001,2024-01-10 14:00:00,220.96,221.83,219.25,6.76,6.42,6.88,0.623,0.256
MTR0001,2024-01-10 14:15:00,219.9,222.45,221.64,6.36,6.68,6.81,0.576,0.286
MTR0001,2024-01-10 14:30:00,219.75,223.31,220.71,6.73,6.33,6.9,0.549,0.277
MTR0001,2024-01-10 14:45:00,221.79,221.38,221.55,6.59,6.71,6.87,0.577,0.337
MTR0001,2024-01-10 15:00:00,221.45,221.85,217.91,6.26,6.23,6.32,0.539,0.275
MTR0001,2024-01-10 15:15:00,224.28,221.04,220.83,6.52,6.01,6.38,0.52,0.279
MTR0001,2024-01-10 15:30:00,219.28,222.11,221.15,6.37,6.47,6.43,0.543,0.269
MTR0001,2024-01-10 15:45:00,220.5,221.86,222.2,6.4,6.34,6.58,0.55,0.302
MTR0001,2024-01-10 16:00:00,218.5,221.42,220.14,6.13,5.74,6.32,0.536,0.181
MTR0001,2024-01-10 16:15:00,220.72,219.23,222.08,6.14,5.86,6.29,0.545,0.226
MTR0001,2024-01-10 16:30:00,220.04,219.32,222.89,5.98,6.01,6.11,0.509,0.292
MTR0001,2024-01-10 16:45:00,220.04,217.41,221.56,6.16,6.38,6.2,0.531,0.234
MTR0001,2024-01-10 17:00:00,219.98,223.5,221.89,5.54,5.53,6.04,0.466,0.233
MTR0001,2024-01-10 17:15:00,220.81,222.98,221.65,5.66,5.4,5.87,0.5,0.238
MTR0001,2024-01-10 17:30:00,221.82,223.02,222.41,5.6,5.59,5.89,0.515,0.28
MTR0001,2024-01-10 17:45:00,219.84,221.7,221.55,5.91,5.61,6.2,0.498,0.243
MTR0001,2024-01-10 18:00:00,220.2,220.93,222.42,5.02,5.04,5.5,0.448,0.187
MTR0001,2024-01-10 18:15:00,221.25,221.38,222.31,5.38,5.18,5.33,0.456,0.209
MTR0001,2024-01-10 18:30:00,218.32,223.05,222.32,5.32,5.34,5.38,0.435,0.262
MTR0001,2024-01-10 18:45:00,221.14,220.59,222.84,5.24,4.99,5.32,0.407,0.214
MTR0001,2024-01-10 19:00:00,222.38,222.78,222.87,4.69,5.04,4.88,0.389,0.206
MTR0001,2024-01-10 19:15:00,220.57,221.54,222.57,5.35,4.86,5.03,0.451,0.16
MTR0001,2024-01-10 19:30:00,217.98,220.06,221.67,5.06,4.96,5.06,0.454,0.172
MTR0001,2024-01-10 19:45:00,218.17,220.77,221.47,4.75,4.6,4.91,0.402,0.182
MTR0001,2024-01-10 20:00:00,218.59,223.19,220.7,4.4,4.25,4.69,0.351,0.187
MTR0001,2024-01-10 20:15:00,222.34,220.65,219.22,4.13,4.7,4.65,0.38,0.201
MTR0001,2024-01-10 20:30:00,219.85,218.74,221.37,4.79,4.54,4.96,0.426,0.183
MTR0001,2024-01-10 20:45:00,221.97,222.16,218.59,4.24,4.49,4.85,0.388,0.227
MTR0001,2024-01-10 21:00:00,218.66,224.47,220.54,4.1,3.96,4.7,0.379,0.211
MTR0001,2024-01-10 21:15:00,221.23,221.88,222.33,4.12,4.04,4.4,0.308,0.195
MTR0001,2024-01-10 21:30:00,223.51,224.06,221.6,4.39,4.07,4.26,0.366,0.215
MTR0001,2024-01-10 21:45:00,221.92,221.43,224.14,4.32,4.03,4.42,0.366,0.19
MTR0001,2024-01-10 22:00:00,220.93,221.58,225.38,3.69,3.55,4.08,0.313,0.188
MTR0001,2024-01-10 22:15:00,221.36,220.86,219.6,4.15,3.94,3.97,0.397,0.155
MTR0001,2024-01-10 22:30:00,220.71,220.26,220.65,3.8,3.95,4.07,0.347,0.165
MTR0001,2024-01-10 22:45:00,221.36,222.44,221.66,4.05,3.76,4.1,0.342,0.165
MTR0001,2024-01-10 23:00:00,220.52,221.29,219.45,3.59,3.81,3.91,0.36,0.119
MTR0001,2024-01-10 23:15:00,218.61,221.79,225.48,3.91,3.57,3.98,0.333,0.169
MTR0001,2024-01-10 23:30:00,223.16,221.08,220.24,3.86,3.83,3.9,0.341,0.164
MTR0001,2024-01-10 23:45:00,221.29,222.07,218.55,3.9,3.68,3.98,0.374,0.149
MTR0001,2024-01-11 00:00:00,219.86,221.54,221.28,2.78,2.44,2.76,0.233,0.129
MTR0001,2024-01-11 00:15:00,219.84,220.67,222.17,2.67,2.42,2.79,0.233,0.12
MTR0001,2024-01-11 00:30:00,222.05,220.24,218.83,2.55,2.49,2.71,0.245,0.086
MTR0001,2024-01-11 00:45:00,221.12,221.34,224.14,2.6,2.43,2.65,0.224,0.106
MTR0001,2024-01-11 01:00:00,221.8,224.91,220.32,2.67,2.34,2.79,0.252,0.077
MTR0001,2024-01-11 01:15:00,220.88,219.24,222.01,2.73,2.36,2.52,0.226,0.102
MTR0001,2024-01-11 01:30:00,222.28,221.03,222.41,2.84,2.42,2.64,0.204,0.094
MTR0001,2024-01-11 01:45:00,220.1,220.96,220.44,2.73,2.21,2.94,0.221,0.105
MTR0001,2024-01-11 02:00:00,223.67,219.61,224.48,2.74,2.66,2.58,0.207,0.133
MTR0001,2024-01-11 02:15:00,220.65,221.67,223.95,2.52,2.7,2.63,0.194,0.108
MTR0001,2024-01-11 02:30:00,224.56,220.92,224.34,2.59,2.39,2.68,0.231,0.124
MTR0001,2024-01-11 02:45:00,222.08,221.61,223.05,2.77,2.77,2.63,0.227,0.124
